,Title,Links,Description,Present Prices,Old Price,From
73," Asus ExpertBook B1 B1400CEAE Core i3 11th Gen 14"" FHD Laptop",https://www.startech.com.bd/asus-expertbook-b1-b1400ceae-core-i3-11th-gen-laptop,"Processor: Intel Core i3-1115G4 (6MB Cache, 3.0 GHz up to 4.10 GHz), RAM: 4GB DDR4-3200MHz, SSD: 512GB M.2 NVMe PCIe 3.0 SSD, Display: 14"" FHD (1920 x 1080) LED","59,000",,StarTech-
74," Walton Passion BP7800 Core i7 8th Gen 15.6"" HD Laptop",https://www.startech.com.bd/walton-passion-bp7800-core-i7-8th-gen-laptop,"Intel Core i7-8550U Processor (8M Cache, 1.80 GHz up to 4.00 GHz), 8GB DDR4 2400MHz RAM, 1TB 5400rpm HDD, 15.6"" HD Display","59,500",,StarTech-
75," Asus ExpertBook B1 B1500CEAE Core i3 11th Gen 512GB SSD 15.6"" FHD Laptop",https://www.startech.com.bd/asus-expertbook-b1-b1500ceae-i3-11th-gen-laptop,"Intel Core i3-1115G4 Processor (6M Cache, 3.00 GHz up to 4.10 GHz), 4GB DDR4 RAM, 512GB M.2 NVMe PCIe 3.0 SSD, 15.6-inch FHD (1920 x 1080) Display","60,000",,StarTech-
76," ASUS VivoBook 14 K413EA Core i3 11th Gen 14"" FHD Laptop",https://www.startech.com.bd/asus-vivobook-14-k413ea-core-i3-11th-gen-laptop,"Intel Core i3-1115G4 Processor (6M Cache, 3.00 GHz up to 4.10 GHz), 8GB DDR4 RAM (On Board), 512GB PCI-E G3 SSD, 14"" FHD (1920X1080) Display","61,000",,StarTech-
77," ASUS VivoBook 15 K513EA Core i3 11th Gen 15.6"" FHD Laptop with Windows 11",https://www.startech.com.bd/asus-vivobook-15-k513ea-i3-11th-gen-laptop,"Intel Core i3-1115G4 Processor (6M Cache, 3.00 GHz up to 4.10 GHz), RAM: 8GB DDR4 (On Board) + SSD: 512GB PCIE G3 SSD, Display: 15.6"" FHD (1920X1080), Operating System: Windows 11 64-bit","61,000",,StarTech-
78," Lenovo IdeaPad 3 Ryzen 5 5500U 14"" FHD Laptop with Windows 11",https://www.startech.com.bd/lenovo-ideapad-3-ryzen-5-fhd-laptop,"Processor: AMD Ryzen 5 5500U (8M Cache, 2.1GHz up to 4.0GHz, 6 cores), RAM: 8GB 3200MHZ RAM ( 2 x 4GB ), SSD: 512GB NVMe PCIe, Display: 14"" FHD (1920x1080) IPS","61,500",,StarTech-
79," Dell Inspiron 15 3501 Core i5 11th Gen MX330 2GB Graphics 15.6"" FHD Laptop",https://www.startech.com.bd/dell-inspiron-15-3501-i5-11th-gen-laptop,"Intel Core i5-1135G7 Processor (8M Cache,2.40 GHz up to 4.20 GHz), 4GB RAM +1TB HDD, 15.6"" FHD(1920x1080) Display, GeForce MX330 2GB graphics","62,400",,StarTech-
80," Dell Inspiron 15 3511 Core i5 11th Gen 15.6"" FHD Laptop",https://www.startech.com.bd/dell-inspiron-15-3511-11th-gen-core-i5-laptop,"Intel Core i5-1135G7 Processor (8M Cache, 2.40 GHz up to 4.20 GHz), 8GB DDR4 3200MHz RAM, 1TB HDD, 15.6-inch FHD (1920 x 1080) Display","62,800",,StarTech-
81," Asus VivoBook 14 X415EA Core i5 11th Gen 14"" FHD Laptop",https://www.startech.com.bd/asus-vivobook-14-x415ea-core-i5-laptop,"Intel Core i5-1135G7 Processor (8M Cache, 2.40 GHz up to 4.20 GHz), 4GB DDR4 3200mhz RAM, 512GB PCIEG3 SSD, 14.0” FHD (1920X1080) Display","63,000",,StarTech-
82," HP 15s-du3561TU Core i5 11th Gen 15.6"" FHD Laptop",https://www.startech.com.bd/hp-15s-du3561tu-core-i5-11th-gen-laptop,"Processor: Intel Core i5-1135G7 (8M Cache, 2.40 GHz up to 4.20 GHz), Memory: 8 GB DDR4-2666 MHz RAM, Storage: 1 TB 5400 rpm SATA HDD, Display: 15.6"" FHD (1920 x 1080)","63,000",,StarTech-
83," Dell Inspiron 15 3505 Ryzen 7 3700U 15.6"" FHD Laptop",https://www.startech.com.bd/dell-inspiron-15-3505-ryzen-7-laptop,"AMD Ryzen 7 3700U Processor (4M Cache, 2.3GHz up to 4.0GHz), 8GB 3200MHz DDR4 RAM, 512GB SSD, 15.6"" FHD (1920x1080) Display","64,800",,StarTech-
84," HP 15s-fq2643TU Core i5 11th Gen 15.6"" HD Laptop",https://www.startech.com.bd/hp-15s-fq2643tu-core-i5-11th-gen-laptop,"Processor: Intel Core i5-1135G7 (8M Cache, 2.40 GHz up to 4.20 GHz), Memory: 8 GB DDR4-3200 MHz RAM, Storage: 512 GB PCIe NVMe M.2 SSD, Display: 15.6"" HD (1366 x 768)","65,000",,StarTech-
85," HP 14s-dq2888TU Core i5 11th Gen 14"" HD Laptop",https://www.startech.com.bd/hp-14s-dq2888tu-core-i5-11th-gen-laptop,"Processor: Intel Core i5-1135G7 (8M Cache, 2.40 GHz up to 4.20 GHz), Memory: 8 GB DDR4-2666 MHz RAM, Storage: 512 GB PCIe NVMe M.2 SSD, Display: 14"" HD (1366 x 768)","65,000",,StarTech-
86," ASUS VivoBook 15 X515EA Core i5 11th Gen 15.6"" IPS FHD Laptop",https://www.startech.com.bd/asus-vivobook-15-x515ea-core-i5-11th-gen-laptop,"Intel Core i5-1135G7 Processor (8M Cache, 2.40 GHz up to 4.20 GHz), 4GB DDR4 RAM, 512GB PCI-E G3 SSD, 15.6"" FHD LED Display","66,500",,StarTech-
87," Lenovo IdeaPad Slim 3i Core i5 11th Gen 15.6"" FHD Laptop with Backlit Keyboard",https://www.startech.com.bd/lenovo-ideapad-slim-3i-core-i5-11th-gen-laptop,"Intel Core i5-1135G7 Processor (8M Cache, 2.40 GHz up to 4.20 GHz), 8GB (4GB + 4GB) DDR4 3200MHz RAM, 512GB M.2 NVME SSD, 15.6"" FHD (1920x1080) Display","66,800",,StarTech-
88," HP 250 G8 Core i5 11th Gen 15.6"" FHD Laptop",https://www.startech.com.bd/hp-250-g8-core-i5-11th-gen-laptop,"Processor: Intel Core i5-1135G7 (8M Cache, 2.40 GHz up to 4.20 GHz), Memory: 8GB DDR4 RAM, Storage: 1TB 5400 RPM HDD, Display: 15.6"" FHD (1920 x 1080)","67,000",,StarTech-
89," Microsoft Surface Pro 7 10th Gen Core i5 128GB SSD 12.3"" Touch Display Notebook with Type Cover Keyboard (QWU-00001)",https://www.startech.com.bd/microsoft-surface-pro-7-core-i5-128gb-ssd-notebook,"Intel Core i5-1035G4 Processor (6 MB Cache, 1.10GHz up to 3.70 GHz), 12.3” (2736x1824) PixelSense Display, 8GB RAM & 128GB SSD, With Type Cover Keyboard",TBA,,StarTech-
90," HP Pavilion 15-eh1890AU Ryzen 5 5500U 15.6"" FHD Laptop",https://www.startech.com.bd/hp-pavilion-15-eh1890au-ryzen-5-fhd-laptop,"Processor: AMD Ryzen 5 5500U (up to 4.0 GHz, 8 MB L3, 6 cores, 12 threads), RAM: 8GB DDR4 3200MHz RAM, SSD: 512 GB PCIe NVMe M.2 SSD, Operating system: Windows 11 Home","67,500",,StarTech-
91," HP Pavilion 14-ec0234AU Ryzen 5 5500U 14"" FHD Laptop",https://www.startech.com.bd/hp-pavilion-14-ec0234au-ryzen-5-5500u-laptop,"Processor: AMD Ryzen 5 5500U (8M Cache, 2.1GHz up to 4.0GHz), Memory: 8 GB DDR4-3200 MHz RAM, Storage: 512 GB PCIe NVMe M.2 SSD, Display: 14"" FHD (1920 x 1080), IPS","67,500",,StarTech-
92," Asus X515JP Core i5 10th Gen MX330 2GB Graphics 15.6"" FHD Laptop",https://www.startech.com.bd/asus-x515jp-core-i5-10th-gen-fhd-laptop,"Intel Core i5-1035G1 Processor (6M Cache, 1.00 GHz up to 3.60 GHz), 4GB DDR4 RAM , 1TB SATA 5400rpm 2.5"" HDD, NVIDIA MX330 2GB Graphics","68,000",,StarTech-
93," MSI Modern 15 A5M Ryzen 5 5500U 512GB SSD 15.6"" FHD Laptop",https://www.startech.com.bd/msi-modern-15-a5m-ryzen-5-5500u-laptop,"AMD Ryzen 5 5500U Processor (8M Cache, 2.1GHz up to 4.0GHz, 6 cores), 8GB DDR4 3200Mhz RAM, 512GB NVMe PCIe Gen3x4 SSD, 15.6"" FHD (1920x1080) Display","68,000",,StarTech-
94," ASUS VivoBook 15 X515EA Core i5 11th Gen 8GB RAM 15.6"" IPS FHD Laptop",https://www.startech.com.bd/asus-vivobook-15-x515ea-core-i5-11th-gen-8gb-ram-laptop,"Processor: Intel Core i5-1135G7 (8M Cache, 2.40 GHz up to 4.20 GHz), RAM: 8GB DDR4 (On Board) + SSD: 512GB PCIE G3, Display: 15.6"" FHD (1920X1080) LED, Operating System: Windows 11 64-bit","68,000",,StarTech-
95," Dell Inspiron 15 3511 Core i5 11th Gen MX350 2GB Graphics 15.6"" FHD Laptop",https://www.startech.com.bd/dell-inspiron-15-3511-core-i5-11th-gen-laptop,"Intel Core i5-1135G7 Processor (8M Cache, 2.40 GHz up to 4.20 GHz), 4GB DDR4 3200MHz RAM+ 1TB HDD, NVIDIA GeForce MX350 2GB GDDR5 Graphics, 15.6-inch FHD (1920 x 1080) Display","69,000",,StarTech-
96," Lenovo IdeaPad Slim 3i 11th Gen Core i5 15.6"" FHD IPS Display Laptop",https://www.startech.com.bd/lenovo-ideapad-slim-3i-11th-gen-i5-laptop,"Processor: Intel Core i5-1135G7 (8M Cache, 2.40 GHz up to 4.20 GHz), RAM: 8GB DDR4 3200MHz, SSD: 512GB M.2 NVME , Display: 15.6"" FHD (1920x1080) IPS","69,500",,StarTech-
97," Dell Inspiron 15 3501 Core i5 11th Gen 512GB SSD MX330 2GB Graphics 15.6"" FHD Laptop",https://www.startech.com.bd/dell-inspiron-15-3501-i5-11th-gen-512gb-ssd-laptop,"Intel Core i5-1135G7 Processor (8M Cache,2.40 GHz up to 4.20 GHz), 8GB RAM +512GB SSD, 15.6"" FHD(1920x1080) Display, GeForce MX330 2GB Graphics","70,500",,StarTech-
98," ASUS VivoBook S15 M533IA Ryzen 7 4700U 15.6"" FHD Laptop",https://www.startech.com.bd/asus-vivobook-s15-m533ia-ryzen-7-laptop,"AMD Ryzen 7 4700U Processor (8MB L3 Cache, 2.0 GHz up to 4.1 GHz), 8GB 3200MHz DDR4 RAM, 512GB M.2 NVMe PCIe G3.0 SSD, 15.6” FHD(1920 x 1080) Display","71,500",,StarTech-
99," Acer Aspire 5 A514-54 11th Gen Core i5 14"" FHD Laptop",https://www.startech.com.bd/acer-aspire-5-a514-54-11th-gen-laptop,"Intel Core i5-1135G7 Processor (8M Cache, 2.40 GHz up to 4.20 GHz), 8GB 3200MHz DDR4 RAM, 512GB PCIe Gen3 SSD, 14"" (1920x1080) FHD IPS Display","72,300",,StarTech-
100," HP Pavilion 15-eg1678TU Core i5 11th Gen 15.6"" FHD Laptop",https://www.startech.com.bd/hp-pavilion-15-eg1678tu-core-i5-fhd-laptop,"Processor: Intel Core i5-1155G7 (8M Cache, 2.50 GHz up to 4.50 GHz), RAM: 8GB DDR4 3200MHz RAM, SSD: 512 GB PCIe NVMe M.2 SSD, Operating system: Windows 11 Home","72,500",,StarTech-
101," Asus VivoBook 15 X512JP Core i5 10th Gen MX330 2GB Graphics 15.6"" FHD Laptop",https://www.startech.com.bd/asus-vivobook-15-x512jp-core-i5-10th-gen-laptop,"Intel Core i5-1035G1 Processor (6M Cache, 1.00 GHz up to 3.60 GHz), 4GB DDR4 2666MHz SDRAM, 512GB PCIe Gen3x2 M.2 SSD	, GeForce MX330 2GB Graphics","73,000",,StarTech-
102," Microsoft Surface Pro X SQ 2, 16GB RAM, 512GB SSD 13"" Multi-Touch Platinum Notebook",https://www.startech.com.bd/microsoft-surface-pro-x-sq-2-notebook,"Microsoft SQ 2 Processor, 16GB LPDDR4x RAM, 512GB SSD, 13” PixelSense Multi-touch Display",TBA,,StarTech-
103," ASUS VivoBook X515EP Core i5 11th Gen MX330 2GB Graphics 15.6"" IPS FHD Laptop",https://www.startech.com.bd/asus-vivobook-x515ep-core-i5-11th-gen-laptop,"Intel Core i5-1135G7 Processor (8M Cache, 2.40 GHz up to 4.20 GHz), 8GB DDR4 RAM, 512GB PCI-E G3 SSD, MX330 2GB GDDR5 Graphics, 15.6"" FHD LED Display","73,000",,StarTech-
104," MSI Modern 15 A11MU Core i5 11th Gen 15.6"" FHD Laptop",https://www.startech.com.bd/msi-modern-15-a11mu-core-i5-11th-gen-laptop,"Processor: Intel Core i5-1155G7 (8M Cache, 2.50 GHz up to 4.50 GHz), Memory: 8GB DDR4 3200MHz RAM, Storage: 512GB NVMe PCIe Gen3x4 SSD , 15.6"" FHD (1920x1080) Display","73,000",,StarTech-
105," Lenovo IdeaPad Slim 5 AMD Ryzen 5 5500U 15.6"" FHD Laptop",https://www.startech.com.bd/lenovo-ideapad-slim-5-fhd-laptop,"Processor: AMD Ryzen 5 5500U (8M Cache, 2.1GHz up to 4.0GHz, 6 cores), RAM: 16GB Soldered DDR4 3200MHz, SSD: 512GB NVMe M.2, Display: 15.6"" FHD (1920x1080) IPS","73,000",,StarTech-
106," HP Pavilion 13-bb0887TU Core i5 11th Gen 13.3"" FHD Laptop",https://www.startech.com.bd/hp-pavilion-13-bb0887tu-core-i5-11th-gen-laptop,"Intel Core i5-1135G7 Processor (8M Cache, 2.40 GHz up to 4.20 GHz), 8 GB DDR4-3200 MHz RAM, 512 GB PCIe NVMe M.2 SSD, 13.3"" FHD (1920 x 1080) Display","73,400",,StarTech-
107," HP Pavilion 13-bb0787TU Core i5 11th Gen 13.3"" FHD Laptop",https://www.startech.com.bd/hp-pavilion-13-bb0787tu-core-i5-11th-gen-laptop,"Intel Core i5-1135G7 Processor (8M Cache, 2.40 GHz up to 4.20 GHz), 8 GB DDR4-3200 MHz RAM, 512 GB PCIe NVMe M.2 SSD, 13.3"" FHD (1920 x 1080) Display","73,400",,StarTech-
108," Asus VivoBook 15 K513EA Core i5 11th Gen 15.6"" FHD Laptop with Windows 10",https://www.startech.com.bd/asus-vivobook-15-k513ea-core-i5-11th-gen-laptop,"Processor: Intel Core i5-1135G7 (8M Cache, 2.40 GHz up to 4.20 GHz), RAM: 8GB 3200MHz + SSD: 512GB PCIe Gen3 x2, Operating System: Windows 11 64-bit, Display: 15.6” FHD (1920X1080)","73,500",,StarTech-
109," Avita Liber V14 Ryzen 7 3700U 14"" FHD Laptop",https://www.startech.com.bd/avita-liber-v14-ryzen-7-laptop,"AMD Ryzen 7 3700U Processor (6MB Cache, 2.3GHz up to 4.0GHz), 8GB DDR4 RAM, 512GB SSD, 14"" FHD (1920 x 1080)IPS Display","73,990",,StarTech-
110," Avita Liber V14 Ryzen 7 3700U 14"" FHD Laptop Anchor Grey",https://www.startech.com.bd/avita-liber-v14-ryzen-7-laptop-anchor-grey,"AMD Ryzen 7 3700U Processor (6MB Cache, 2.3GHz up to 4.0GHz), 8GB DDR4 RAM, 512GB SSD, 14"" FHD (1920 x 1080)IPS Display","73,990",,StarTech-
111," Microsoft Surface Pro 7 Core i5 10th Gen 256GB SSD 12.3"" Touch Laptop with Type Cover Keyboard (RQP-00001)",https://www.startech.com.bd/microsoft-surface-pro-7-core-i5-10th-laptop,"Intel Core i5-1035G4 Processor (6 MB Cache, 1.10GHz up to 3.70 GHz), 12.3” (2736x1824) PixelSense Display, 8GB RAM & 256GB SSD, With Type Cover Keyboard",TBA,,StarTech-
112," ASUS VivoBook 14 K413EA Core i5 11th Gen 14"" FHD Laptop",https://www.startech.com.bd/asus-vivobook-14-k413ea-core-i5-11th-gen-laptop,"Intel Core i5-1135G7 Processor (8M Cache, 2.40 GHz up to 4.20 GHz), 8GB DDR4 RAM (On Board), 512GB M.2 NVMe PCIE G3.0 SSD, 14"" FHD (1920X1080) Display","74,000",,StarTech-
113," Asus VivoBook 15 K513EA Core i5 11th Gen 15.6"" FHD Laptop",https://www.startech.com.bd/asus-vivobook-15-k513ea-core-i5-laptop,"Intel Core i5-1135G7 Processor (8M Cache, 2.40 GHz up to 4.20 GHz), 8GB DDR4 3200MHz RAM, 512GB PCIe Gen3 x2 M.2 SSD, 15.6” FHD (1920X1080) Display","74,000",,StarTech-
114," Asus ExpertBook B1 B1400CEAE Core i5 11th Gen 14"" FHD Laptop",https://www.startech.com.bd/asus-expertbook-b1-b1400ceae-core-i5-11th-gen-laptop,"Processor: Intel Core i5-1135G7 (8M Cache, 2.40 GHz up to 4.20 GHz), RAM: 8GB DDR4-3200MHz, SSD: 512GB M.2 NVMe PCIe 3.0 SSD, Display: 14"" FHD (1920 x 1080) LED","74,000",,StarTech-
115," Acer Aspire Vero AV15-51 Core i5 11th Gen 15.6"" FHD Laptop",https://www.startech.com.bd/acer-aspire-vero-av15-51-core-i5-11th-gen-laptop,"Processor: Intel Core i5-1155G7 (8M Cache, 2.50 GHz up to 4.50 GHz), Memory: 8 GB 3200MHz DDR4 RAM, Storage: 512 GB SSD, Display: 15.6"" FHD (1920 x 1080)","74,500",,StarTech-
116," HP Pavilion 14-dv1234TU Core i5 11th Gen 14"" FHD Laptop",https://www.startech.com.bd/hp-pavilion-14-dv1234tu-core-i5-11th-gen-laptop,"Processor: Intel Core i5-1155G7 (8M Cache, 2.50 GHz up to 4.50 GHz), Memory: 8 GB DDR4-3200 MHz RAM, Storage: 512 GB PCIe NVMe M.2 SSD, Display: 14 inch FHD (1920 x 1080)","75,000",,StarTech-
117," Asus ExpertBook B1 B1500CEAE Core i5 11th Gen 512GB SSD 15.6"" FHD Laptop",https://www.startech.com.bd/asus-expertbook-b1-b1500ceae-i5-11th-gen-laptop,"Processor: Intel Core i5-1135G7 (8M Cache, 2.40 GHz up to 4.20 GHz), RAM: 8GB DDR4 3200MHz, SSD: 512GB M.2 NVMe PCIe 3.0 SSD, Display: 15.6-inch FHD (1920 x 1080)","75,000",,StarTech-
118," Microsoft Surface Pro 7 Core i5 10th Gen 16GB RAM 256GB SSD 12.3"" Platinum Touch Laptop",https://www.startech.com.bd/microsoft-surface-pro-7-i5-10th-gen-platinum-touch-laptop,"Intel Core i5-1035G4 Processor (6 MB Cache, 1.10 GHz up to 3.70 GHz), 16GB LPDDR4x RAM, 256GB SSD, 12.3"" PixelSense 10-Point Touch Display",TBA,,StarTech-
119," Acer Swift SF314-42 AMD Ryzen 5 4500U 14"" Full HD Laptop with Genuine Windows 10",https://www.startech.com.bd/acer-swift-sf314-42-laptop,"AMD Ryzen 5 4500U Processor (8MB Cache, 2.3GHz up to 4.0GHz), 8GB 4266MHz DDR4 RAM, 512GB SSD, 14"" FHD (1920 x 1080)IPS Display","75,500",,StarTech-
120," Acer Aspire 5 A514-54G Core i5 11th Gen MX350 2GB Graphics 14"" FHD Laptop",https://www.startech.com.bd/acer-aspire-5-a514-54g-i5-11th-gen-laptop,"Intel Core i5-1135G7 Processor (8M Cache, 2.40 GHz up to 4.20 GHz), 8GB 2666MHz DDR4 RAM, 512GB PCIe Gen3 SSD, NVIDIA MX350 2GB Graphics","76,000",,StarTech-
121," HP Pavilion 14-ec0223AU Ryzen 7 5700U 14"" FHD Laptop",https://www.startech.com.bd/hp-pavilion-14-ec0223au-ryzen-7-5700u-laptop,"Processor: AMD Ryzen 7 5700U (8MB L3 cache, 1.8GHz Up to 4.3GHz), Memory: 8 GB DDR4-3200 MHz RAM, Storage: 512 GB PCIe NVMe M.2 SSD, Display: 14"" FHD (1920 x 1080), IPS","76,000",,StarTech-
122," Lenovo ThinkBook 14 Gen 2 ITL Core i5 11th Gen 14"" FHD Laptop",https://www.startech.com.bd/lenovo-thinkbook-14-gen-2-itl-core-i5-11th-gen-laptop,"Processor: Intel Core i5-1135G7 (2.40 GHz, up to 4.20 GHz, 8 MB Cache), RAM: 8GB Soldered DDR4 3200MHz, SSD: 256GB M.2 2242, Display: 14"" FHD (1920x1080)","76,000",,StarTech-
123, HP Probook 450 G8 Core i5 11th Gen 512GB SSD 15.6 inch FHD Laptop,https://www.startech.com.bd/hp-probook-450-g8-i5-512gb-ssd-fhd-laptop,"Intel Core i5-1135G7 Processor (up to 4.2 GHz 8 MB cache), 8 GB DDR4-3200 SDRAM, 512 GB PCIe NVMe M.2 SSD, 15.6 inch diagonal FHD (1920 x 1080) Display","77,000",,StarTech-
124," HP Pavilion 15-eh1678AU Ryzen 7 5700U 15.6"" FHD Laptop",https://www.startech.com.bd/hp-pavilion-15-eh1678au-ryzen-7-5700u-laptop,"Processor: AMD Ryzen 7 5700U (8MB L3 cache, 1.8GHz Up to 4.3GHz), Memory: 8 GB DDR4-3200 MHz RAM, Storage: 512 GB PCIe NVMe M.2 SSD, Display: 15.6"" FHD (1920 x 1080), IPS","77,000",,StarTech-
125," Dell Inspiron 15 3511 Core i5 11th Gen 512GB SSD MX350 2GB Graphics 15.6"" FHD Laptop",https://www.startech.com.bd/dell-inspiron-15-3511-core-i5-11th-gen-2gb-graphics-laptop,"Intel Core i5-1135G7 Processor (8M Cache, 2.40 GHz up to 4.20 GHz), 8GB DDR4 3200MHz RAM+ 512GB M.2 PCIe NVMe SSD, NVIDIA GeForce MX350 2GB GDDR5 Graphics, 15.6-inch FHD (1920 x 1080) Display","77,500",,StarTech-
126, Microsoft Surface Pro 7 10th Gen Core i5 8GB Ram 256GB SSD Touch Platinum Notebook with Win 10,https://www.startech.com.bd/microsoft-surface-pro-7-10th-gen-core-i5-notebook,"10th Gen Intel Core i5-1035G4 Processor (6 MB Cache, 1.10 GHz up to 3.70 GHz), Screen: 12.3” PixelSense Display, Resolution: 2736 x 1824 (267 PPI), 8GB RAM & 256GB SSD",TBA,,StarTech-
127," Asus VivoBook S14 S433EA Core i5 11th Gen 14"" FHD Laptop",https://www.startech.com.bd/asus-vivobook-s14-s433ea-core-i5-laptop,"Intel Core i5-1135G7 Processor (8M Cache, 2.40 GHz up to 4.20 GHz)	, 8GB DDR4 3200MHz RAM, 512GB PCIEG3 SSD, 14"" FHD LED (1920x1080) Display","78,000",,StarTech-
128," HP ProBook 440 G8 Core i5 11th Gen 14"" FHD Laptop",https://www.startech.com.bd/hp-probook-440-g8-core-i5-11th-gen-laptop,"Intel Core i5-1135G7 Processor (8M Cache, 2.40 GHz up to 4.20 GHz), 8 GB DDR4 3200MHz SDRAM, 512 GB PCIe NVMe M.2 SSD, 14"" FHD (1920 x 1200) Display","78,000",,StarTech-
129," Asus VivoBook Flip 14 TM420UA Ryzen 5 5500U 14"" FHD Touch Laptop",https://www.startech.com.bd/asus-vivobook-flip-14-tm420ua-ryzen-5-touch-laptop,"AMD Ryzen 5 5500U Processor (8M Cache, 2.1GHz up to 4.0GHz, 6 cores), 8GB LPDDR4X RAM, 512GB M.2 NVMe PCIe 3.0 SSD, 14"" FHD (1920X1200) Touch Display","78,000",,StarTech-
130," Asus VivoBook 15 OLED K513EA Core i5 11th Gen 15.6"" FHD Laptop",https://www.startech.com.bd/asus-vivobook-15-oled-k513ea-core-i5-laptop,"Intel Core i5-1135G7 Processor (8M Cache, 2.40 GHz up to 4.20 GHz), 8GB DDR4 3200MHz RAM, 512GB PCIe Gen3 x2 M.2 SSD, 15.6” FHD (1920X1080) OLED Display","78,000",,StarTech-
131," Asus VivoBook 15 OLED K513EA 11th Gen Core i5 15.6"" FHD Laptop with Win 11",https://www.startech.com.bd/asus-vivobook-15-oled-k513ea-core-i5-11th-gen-laptop,"Processor: Intel Core i5-1135G7 (8M Cache, 2.40 GHz up to 4.20 GHz), RAM: 8GB DDR4 3200MHz + SSD: 512GB PCIe Gen3 x2, Display: 15.6” FHD (1920X1080) OLED, Operating System: Windows 11 64-bit","78,000",,StarTech-
132," Acer Swift SF314-43 Ryzen 5 5500U 14"" Full HD Laptop",https://www.startech.com.bd/acer-swift-sf314-43-ryzen-5-laptop,"AMD Ryzen 5 5500U Processor (8M Cache, 2.1GHz up to 4.0GHz, 6 cores), 8GB LPDDR4X RAM, 512GB NVMe SSD, 14"" FHD (1920 x 1080) Display","79,000",,StarTech-
133, Acer Swift SF314-57 Intel Core i5 10th Gen 14'' FHD Laptop with Genuine Windows 10,https://www.startech.com.bd/acer-swift-sf314-57-laptop,"Intel Core i5-1035G1 Processor (6M Cache, 1.00 GHz up to 3.60 GHz), 8GB DDR4 RAM, 512GB SSD, 14"" FHD (1920 x 1080) IPS Display","79,500",,StarTech-
134," Microsoft Surface Laptop Go Core i5 10th Gen 8GB RAM 128GB SSD 12.4"" Multi Touch Display Laptop",https://www.startech.com.bd/microsoft-surface-laptop-go-i5-10th-gen-128gb-ssd-laptop,"Intel Core i5-1035G1 Processor (6M Cache, 1.00 GHz up to 3.60 GHz), 8GB LPDDR4x RAM, 128GB Solid State Drive, 12.4"" Pixelsense (1536x1024) Multi-Touch Display","80,000",,StarTech-
135," Asus VivoBook 15 K513EP Core i5 11th Gen 15.6"" FHD Laptop",https://www.startech.com.bd/asus-vivobook-15-k513ep-core-i5-11th-gen-laptop,"Intel Core i5-1135G7 Processor (8M Cache, 2.40 GHz up to 4.20 GHz), 8GB DDR4 RAM + 512GB M.2 SSD, GeForce MX330 2GB Graphics, 15.6” FHD (1920X1080) Display","80,000",,StarTech-
136," Asus ExpertBook B3 Flip B3402FEA Core i5 11th Gen 14"" FHD Touch Laptop",https://www.startech.com.bd/asus-expertbook-b3-flip-b3402fea-core-i5-11th-gen-touch-laptop,"Processor:  Intel Core i5-1135G7 (8M Cache, 2.40 GHz up to 4.20 GHz), RAM: 8GB DDR4 3200MHz, SSD: 512GB M.2 NVMe PCIe 3.0, Display: 14"" FHD (1920 x 1080) Flip & Touch Screen","80,000",,StarTech-
137," Lenovo ThinkPad E14 Core i5 11th Gen 14"" FHD Laptop",https://www.startech.com.bd/lenovo-thinkpad-e14-core-i5-11th-gen-laptop,"Processor: Intel Core i5-1135G7 (8M Cache, 2.40 GHz up to 4.20 GHz), Memory: 8GB DDR4L 3200MHz RAM, Storage: 512GB PCIe SSD, Display: 14"" FHD (1920 x 1080)","80,000",,StarTech-
138," Asus ZenBook 14 UX425JA Core i5 10th Gen 512GB SSD 14"" FHD Laptop",https://www.startech.com.bd/asus-zenbook-14-ux425ja-i5-fhd-laptop,"Intel Core i5-1035G1 Processor (6M Cache, 1.00 GHz up to 3.60 GHz), 8GB LPDDR4X RAM, 512GB PCIe NVMe M.2 SSD, 14” FHD (1920 x 1080) 450nits Display","81,500",,StarTech-
139," Asus ZenBook 14 UX425JA Core i5 10th Gen 512GB SSD 14"" FHD Laptop with Windows 10",https://www.startech.com.bd/asus-zenbook-14-ux425ja-i5-laptop,"Intel Core i5-1035G1 Processor (6M Cache, 1.00 GHz up to 3.60 GHz), 8GB LPDDR4X RAM, 512GB PCIe NVMe M.2 SSD, 14” Full HD (1920 x 1080) Display","82,000",,StarTech-
140," Asus ZenBook 14 UX425JA Core i5 10th 14"" FHD Laptop with Windows 10",https://www.startech.com.bd/asus-zenbook-14-ux425ja-i5-10th-gen-laptop,"Intel Core i5-1035G1 Processor (6M Cache, 1.00 GHz up to 3.60 GHz), 8GB RAM + 512GB SSD, 14” Full HD (1920 x 1080) Display, Keyboard: ILLUMINATED Keyboard","82,000",,StarTech-
141," Asus VivoBook 15 K513EQ Core i5 11th Gen 15.6"" FHD Laptop",https://www.startech.com.bd/asus-vivobook-15-k513eq-core-i5-laptop,"Intel Core i5-1135G7 Processor (8M Cache, 2.40 GHz up to 4.20 GHz), 8GB DDR4 RAM + 512GB M.2 SSD, GeForce MX350 2GB Graphics, 15.6” FHD (1920X1080) Display","82,000",,StarTech-
